generation, best_individual, average_fitness
59, 63480.74, 62555.648099999984
60, 63480.74, 62565.658499999976
61, 63480.74, 62584.66129999998
62, 63480.74, 62619.04369999997
63, 63480.74, 62647.90219999998
64, 63480.74, 62666.607299999974
65, 63480.74, 62678.01719999999
66, 63480.74, 62686.96649999999
67, 63480.74, 62705.4614
68, 63480.74, 62716.8276
69, 63480.74, 62737.5335
70, 63480.74, 62760.63869999998
71, 63480.74, 62766.518399999986
72, 63480.74, 62783.67389999999
73, 63480.74, 62788.5183
74, 63480.74, 62808.6252
75, 63480.74, 62830.919700000006
76, 63480.74, 62834.38490000001
77, 63480.74, 62838.53910000001
78, 63480.74, 62845.72340000001
79, 63480.74, 62848.9966
80, 63480.74, 62869.006499999996
81, 63480.74, 62876.9432
82, 63480.74, 62881.9495
1, 53378.22, 22006.763649999997
2, 56037.76, 34716.799499999994
3, 57029.54, 41208.431450000004
4, 59359.23, 46921.88220000002
5, 59359.23, 49809.76710000002
6, 59359.23, 51539.342700000016
7, 59359.23, 52719.453400000006
8, 59359.23, 53868.055600000036
9, 59359.23, 54938.524200000014
10, 59359.23, 55755.47420000002
11, 59359.23, 56325.1472
12, 59399.39, 56999.8967
13, 59399.39, 57479.25619999999
14, 60548.95, 57912.14080000002
15, 60548.95, 58150.053400000004
16, 60548.95, 58348.2848
17, 60548.95, 58580.45210000001
18, 60548.95, 58893.66280000002
19, 60615.3, 59194.86110000001
20, 60615.3, 59329.710500000016
21, 60991.12, 59511.6111
22, 61175.94, 59643.99790000001
23, 61175.94, 59807.089500000024
24, 61175.94, 59902.2145
25, 61175.94, 59983.0607
26, 61175.94, 60123.68990000002
27, 61175.94, 60200.72710000004
28, 62222.76, 60307.63920000005
29, 62222.76, 60366.27220000005
30, 62222.76, 60443.811700000035
31, 62247.23, 60517.238500000036
32, 62247.23, 60576.01910000001
33, 62247.23, 60686.185999999994
34, 62247.23, 60756.1509
35, 62581.4, 60881.48010000001
36, 62581.4, 61007.04700000002
37, 62581.4, 61123.277700000035
38, 62665.04, 61221.96700000002
39, 62665.04, 61318.357599999996
40, 62665.04, 61427.05750000001
41, 62696.67, 61510.59410000001
42, 62696.67, 61652.288900000014
43, 62696.67, 61680.62290000001
44, 62825.05, 61791.76209999999
45, 62825.05, 61850.7242
46, 62825.05, 61942.346900000004
47, 62825.05, 61973.10910000002
48, 62825.05, 62031.39700000001
49, 62825.05, 62072.95530000004
50, 62959.5, 62134.85600000004
51, 62959.5, 62181.82060000002
52, 62959.5, 62213.78730000001
53, 62959.5, 62255.474800000025
54, 62959.5, 62284.22130000002
55, 62959.5, 62328.296800000004
56, 63050.25, 62342.6867
57, 63050.25, 62356.289099999995
58, 63050.25, 62362.91199999999
59, 63050.25, 62379.19889999999
60, 63050.25, 62397.41539999999
61, 63050.25, 62403.80799999998
62, 63050.25, 62420.29769999999
63, 63050.25, 62447.60189999998
64, 63050.25, 62461.32949999997
65, 63050.25, 62467.07949999996
66, 63050.25, 62476.51299999997
67, 63050.25, 62495.45629999997
68, 63050.25, 62496.464099999976
69, 63050.25, 62498.46849999998
70, 63050.25, 62518.27069999999
71, 63050.25, 62534.334299999995
72, 63050.25, 62555.5996
73, 63477.36, 62587.89720000001
74, 63477.36, 62606.4265
75, 63477.36, 62609.01820000001
76, 63477.36, 62616.652200000004
77, 63539.98, 62637.69570000002
78, 63539.98, 62649.998000000014
79, 63539.98, 62666.70340000002
80, 63539.98, 62673.01850000001
81, 63539.98, 62683.66220000001
82, 63539.98, 62691.258400000006
83, 63539.98, 62706.579699999995
84, 63539.98, 62721.166600000004
85, 63539.98, 62722.0791
86, 63539.98, 62739.28170000001
87, 63539.98, 62765.66600000003
88, 63539.98, 62781.70320000001
89, 63539.98, 62788.25400000002
90, 63710.16, 62806.83520000002
91, 63710.16, 62815.58440000002
92, 63710.16, 62826.49470000002
93, 63710.16, 62850.44460000001
94, 63710.16, 62869.734300000026
95, 63941.09, 62883.20860000002
96, 63941.09, 62889.400600000015
