generation, best_individual, average_fitness
37, 127542.28, 126453.76410000001
38, 128050.16, 126602.06740000001
39, 128050.16, 126698.82880000003
40, 128050.16, 126797.34400000003
41, 128050.16, 126858.93249999997
42, 128050.16, 126927.90399999998
43, 128050.16, 126976.18930000001
44, 128050.16, 127020.72099999999
45, 128050.16, 127041.13449999999
46, 128150.49, 127077.66299999999
47, 128150.49, 127098.59189999997
48, 128150.49, 127109.18049999997
49, 128150.49, 127120.6418
50, 128150.49, 127136.3044
51, 128150.49, 127149.58319999998
52, 128150.49, 127154.42869999999
53, 128150.49, 127186.21349999998
1, 90754.6, 32221.04705
2, 104399.62, 66335.31385000002
3, 111287.13, 84891.29449999999
4, 116294.2, 92934.01069999998
5, 116294.2, 98203.84020000002
6, 116294.2, 101121.36619999997
7, 116395.19, 103493.55269999997
8, 116395.19, 106000.37849999998
9, 116395.19, 107982.33409999996
10, 118669.63, 110274.08879999997
11, 118669.63, 111885.14559999999
12, 118669.63, 113371.79990000003
13, 121753.24, 114351.62410000004
14, 121753.24, 115229.67520000003
15, 121753.24, 116216.4718
16, 123150.9, 116957.56140000006
17, 123150.9, 117624.29659999999
18, 123150.9, 118028.3062
19, 123150.9, 118426.7764
20, 123150.9, 118835.21860000001
21, 124014.44, 119256.64340000003
22, 124014.44, 119627.06620000003
23, 124014.44, 120011.65469999998
24, 124014.44, 120409.83059999999
25, 125033.68, 120874.41649999995
26, 125033.68, 121172.35649999994
27, 125033.68, 121696.56820000001
28, 125033.68, 122275.97149999999
29, 125394.61, 122681.08029999997
30, 125511.28, 123106.07249999997
31, 125511.28, 123442.83969999995
32, 125797.07, 123707.29409999994
33, 126068.99, 123992.70669999994
34, 126068.99, 124225.3067
35, 126068.99, 124438.03099999997
36, 126078.54, 124570.49669999996
37, 126523.21, 124760.10559999998
38, 126523.21, 124854.4008
39, 126523.21, 125008.20599999999
40, 126523.21, 125133.24049999999
41, 126523.21, 125279.45849999996
42, 126523.21, 125374.01419999996
43, 126523.21, 125509.94669999996
44, 126716.03, 125680.7193
45, 126898.48, 125800.76889999998
46, 126898.48, 125890.8127
47, 127355.99, 126028.0856
48, 127355.99, 126098.85609999998
49, 127355.99, 126152.10090000002
50, 127355.99, 126241.6082
51, 127355.99, 126337.9348
52, 127355.99, 126378.73619999998
53, 127355.99, 126458.34559999999
54, 127357.99, 126543.94430000002
55, 127357.99, 126602.2883
56, 127357.99, 126682.61859999999
57, 127357.99, 126730.68470000003
58, 127357.99, 126780.58330000004
59, 127519.24, 126813.51180000005
1, 103519.5, 29077.826600000015
2, 107031.08, 63970.95359999999
3, 107031.08, 84762.2057
4, 109100.04, 92178.79989999998
5, 109931.49, 97697.44620000005
6, 112688.1, 101081.89260000008
7, 115553.16, 104311.23750000002
8, 118390.69, 106917.25169999998
9, 125831.84, 109564.42899999999
10, 125831.84, 111410.82889999996
11, 125831.84, 113368.46070000004
12, 125831.84, 114580.02090000006
13, 125831.84, 115561.71150000003
14, 125831.84, 116564.76209999999
15, 125831.84, 117422.77780000001
16, 125831.84, 118172.93239999999
17, 125831.84, 118829.3663
18, 126620.46, 119933.67980000003
19, 126620.46, 120820.83959999998
20, 126620.46, 121683.13719999997
21, 127400.42, 122434.37149999998
22, 127400.42, 123335.94020000001
23, 127400.42, 123872.13330000004
24, 127400.42, 124349.94080000004
25, 127400.42, 124795.45400000003
26, 127400.42, 125198.37220000009
27, 127400.42, 125537.37420000005
28, 127518.14, 125782.45150000002
29, 127518.14, 125943.3523
30, 127518.14, 126047.2425
31, 127518.14, 126156.0984
32, 127518.14, 126298.43769999998
33, 127518.14, 126419.09089999998
34, 127518.14, 126518.75529999996
35, 127625.76, 126599.20829999994
36, 127625.76, 126660.64999999998
37, 127638.95, 126756.0452
38, 127638.95, 126801.42689999999
39, 127638.95, 126867.10389999999
40, 127638.95, 126907.98820000002
41, 127638.95, 126939.54019999997
42, 127638.95, 126967.2785
43, 127638.95, 127021.89740000002
