generation, best_individual, average_fitness
9, 122811.5, 107897.2043
10, 122963.11, 109821.22619999999
11, 122963.11, 110729.05860000003
12, 122963.11, 111998.28460000003
13, 124781.59, 113150.64560000006
14, 124781.59, 114569.69030000003
15, 124781.59, 115812.4389
16, 124781.59, 117158.79159999994
17, 124781.59, 118810.72109999995
18, 124829.87, 120259.01039999996
19, 125575.82, 121905.93390000002
20, 125575.82, 122760.49960000004
21, 126889.61, 123581.3001
22, 126889.61, 124137.35889999999
23, 126889.61, 124396.1329
24, 126889.61, 124732.63690000003
25, 127122.38, 125002.16380000007
26, 127654.04, 125290.5397
27, 127654.04, 125484.75099999999
28, 127654.04, 125705.2176
29, 127654.04, 125848.04930000003
30, 127654.04, 125988.8978
31, 127654.04, 126170.69520000005
32, 127654.04, 126273.88120000003
33, 127939.85, 126321.29010000001
34, 127939.85, 126437.66690000001
35, 127939.85, 126482.90280000003
36, 127939.85, 126533.37740000003
37, 127952.19, 126603.26870000003
38, 127952.19, 126635.20670000002
39, 127952.19, 126713.00949999997
40, 128421.54, 126832.66169999997
41, 128421.54, 126860.39649999999
42, 128421.54, 126903.45909999998
43, 128421.54, 126920.92019999998
44, 128421.54, 126943.34549999997
45, 128421.54, 126966.82189999995
46, 128421.54, 126981.27359999996
47, 128421.54, 127021.92059999992
48, 128421.54, 127059.67009999994
49, 128421.54, 127083.53959999992
50, 128421.54, 127127.92899999993
51, 128421.54, 127157.35049999991
52, 128421.54, 127182.53009999995
53, 128421.54, 127221.99959999997
54, 128421.54, 127277.55739999995
55, 128421.54, 127331.82639999995
56, 128421.54, 127396.20789999994
57, 128421.54, 127419.86209999995
58, 128421.54, 127474.87139999993
59, 128421.54, 127499.60399999995
60, 128421.54, 127520.46349999994
61, 128421.54, 127531.98279999993
62, 128421.54, 127550.06619999996
63, 128421.54, 127598.79619999995
64, 128421.54, 127632.48969999995
65, 128498.21, 127686.96189999995
66, 128498.21, 127696.39859999997
67, 128705.88, 127734.5809
68, 128705.88, 127746.45689999999
1, 109920.58, 27063.466149999993
2, 109920.58, 60807.907400000004
3, 109920.58, 83323.26789999999
4, 110886.42, 92295.3746
5, 115635.6, 97943.52239999999
6, 117014.96, 102108.54110000002
7, 118820.73, 104283.55880000004
8, 119349.3, 107239.80310000002
9, 119349.3, 109420.92670000004
10, 119349.3, 110867.67520000001
11, 119349.3, 112455.97120000001
12, 119756.95, 114090.34360000001
13, 119756.95, 115589.49190000005
14, 120492.56, 116574.64460000006
15, 120977.88, 117359.78870000006
16, 120977.88, 118026.73150000001
17, 120977.88, 118424.01440000003
18, 122896.25, 118967.49230000004
19, 125171.84, 119745.01700000004
20, 125171.84, 120119.59970000008
21, 125171.84, 120584.34509999998
22, 125171.84, 120924.16139999998
23, 125171.84, 121231.8632
24, 125904.68, 121561.20729999998
25, 126116.9, 121792.87
26, 126116.9, 122011.32009999995
27, 126116.9, 122146.99799999999
28, 126116.9, 122464.18819999996
29, 126116.9, 122664.18850000002
30, 126116.9, 122948.77220000005
31, 127018.5, 123335.12170000003
32, 127018.5, 123700.01720000005
33, 127018.5, 124040.17540000007
34, 127018.5, 124234.38710000007
35, 127018.5, 124807.20690000003
36, 127018.5, 125015.08660000004
37, 127029.52, 125417.20430000001
38, 127029.52, 125697.78569999993
39, 127216.05, 125910.75209999994
40, 127290.12, 126065.50819999992
41, 127290.12, 126170.75509999994
42, 127290.12, 126351.4017
43, 127290.12, 126446.65009999998
44, 127424.56, 126524.13460000003
45, 127424.56, 126573.65470000001
46, 127424.56, 126602.84419999998
47, 127424.56, 126672.42179999995
48, 127424.56, 126705.02999999998
49, 127424.56, 126743.9425
50, 127424.56, 126796.36970000001
1, 96815.64, 27577.906850000007
2, 112696.38, 59576.252150000015
3, 112818.77, 80552.08529999996
4, 112818.77, 89363.42689999998
5, 113670.27, 94048.72659999998
6, 116909.13, 99189.74529999994
7, 116909.13, 103468.80839999998
8, 116970.47, 107738.38030000002
9, 120474.48, 110568.94259999998
10, 121428.35, 112744.58419999997
11, 121428.35, 114043.8257
12, 122725.72, 115151.02029999999
13, 122725.72, 116381.89630000007
14, 122725.72, 117455.92720000006
15, 122860.79, 118330.28210000003
16, 122860.79, 119161.49520000002
17, 125426.05, 120262.34810000002
18, 125426.05, 120778.3569
19, 125426.05, 121239.34600000002
20, 125426.05, 121714.84620000003
21, 125426.05, 122019.22819999998
22, 125426.05, 122365.21579999998
23, 125426.05, 122560.66029999999
24, 125426.05, 122996.03980000006
25, 126464.77, 123337.97970000007
26, 126464.77, 123612.25750000004
27, 126464.77, 123965.93410000004
28, 126464.77, 124324.89550000006
29, 126464.77, 124591.61960000006
30, 126570.53, 124856.70499999999
31, 127144.51, 125123.59830000004
32, 127144.51, 125265.53580000004
33, 127178.91, 125377.36500000005
34, 127178.91, 125486.42960000003
35, 127394.62, 125709.97959999998
36, 127394.62, 125854.12820000002
37, 127394.62, 125923.66900000004
38, 127394.62, 126070.38440000005
39, 127394.62, 126134.96080000004
40, 127394.62, 126218.93640000002
41, 127394.62, 126288.93809999997
42, 127394.62, 126352.97589999996
43, 127394.62, 126367.09039999996
44, 127421.43, 126417.95129999999
45, 127421.43, 126495.80769999999
46, 127461.68, 126536.0453
47, 127522.11, 126620.21619999995
48, 127522.11, 126675.46959999997
49, 127901.73, 126753.02089999997
50, 127901.73, 126802.11239999998
51, 127904.83, 126842.06549999997
52, 127904.83, 126887.075
53, 127904.83, 126917.25570000002
54, 127904.83, 126962.12960000004
55, 127904.83, 126988.72240000004
56, 128271.62, 127044.6879
57, 128271.62, 127092.19340000002
58, 128271.62, 127113.53679999997
59, 128271.62, 127148.5491
60, 128271.62, 127170.38139999998
61, 128271.62, 127204.6292
62, 128271.62, 127235.93909999999
63, 128271.62, 127264.52549999999
64, 128271.62, 127317.57920000002
65, 128346.83, 127355.75890000004
66, 128346.83, 127382.61110000005
67, 128346.83, 127421.72740000003
68, 128346.83, 127452.00290000006
69, 128361.42, 127503.08510000007
