generation, best_individual, average_fitness
23, 126258.52, 123611.84979999998
24, 126395.01, 123850.77079999997
25, 126395.01, 124049.87460000001
26, 126395.01, 124188.8127
27, 126799.38, 124350.78349999998
28, 126799.38, 124544.90519999996
29, 126799.38, 124665.1099
30, 126799.38, 124800.8201
31, 126799.38, 124937.76939999996
32, 126799.4, 125079.20479999996
33, 126799.4, 125189.10649999997
34, 126799.4, 125315.50559999999
35, 126804.5, 125451.13719999995
36, 126804.5, 125562.88129999994
37, 126804.5, 125624.24839999994
38, 127210.99, 125724.67239999992
39, 127210.99, 125813.67239999997
40, 127210.99, 125898.10829999996
41, 127210.99, 126028.04349999997
42, 127210.99, 126127.61
43, 127366.13, 126274.09340000004
44, 127474.62, 126345.23800000003
45, 127474.62, 126431.82850000002
46, 127474.62, 126479.70590000003
47, 127474.62, 126550.8811
48, 127474.62, 126611.48980000001
49, 127474.62, 126645.05930000002
50, 127474.62, 126676.11340000002
51, 127474.62, 126730.9708
52, 127474.62, 126763.52769999999
53, 127474.62, 126794.54899999998
54, 127474.62, 126841.18959999998
