generation, best_individual, average_fitness
79, 207362.03, 205135.08900000004
80, 207486.33, 205258.16629999995
81, 207486.33, 205298.29279999997
82, 207486.33, 205351.35029999993
83, 207486.33, 205388.82209999993
84, 207486.33, 205426.53659999993
85, 207486.33, 205474.16009999995
86, 207486.33, 205527.61929999996
87, 207568.93, 205603.01309999992
88, 207568.93, 205642.68719999996
89, 207568.93, 205696.8380999999
90, 207568.93, 205753.21719999996
91, 207568.93, 205775.45209999997
92, 207568.93, 205849.00890000002
93, 207568.93, 205890.4924
94, 207919.69, 205929.29140000005
95, 207919.69, 205969.37920000005
96, 207919.69, 206012.44690000004
97, 207919.69, 206059.06850000005
98, 207919.69, 206085.16990000007
99, 207919.69, 206132.15350000004
100, 207919.69, 206205.43150000004
101, 207919.69, 206251.92070000005
102, 207919.69, 206264.66970000003
103, 207919.69, 206336.44530000002
104, 207919.69, 206375.82240000003
105, 207919.69, 206407.38130000004
106, 207919.69, 206419.40360000002
107, 207919.69, 206448.43380000003
108, 207919.69, 206474.81580000007
109, 207919.69, 206501.99330000006
110, 207919.69, 206531.68080000006
111, 208160.54, 206576.64840000003
112, 208160.54, 206618.99260000003
113, 208160.54, 206636.90240000002
114, 208160.54, 206664.1973
115, 208160.54, 206665.3078
