time_ams,time,epex_price,tennet_short,tennet_long
2021-08-23 10:45:00+02:00,2021-08-23 10:45:00,106.98,64.52,64.52
2021-08-23 11:00:00+02:00,2021-08-23 11:00:00,103.47,92.38,77.38
2021-08-23 11:15:00+02:00,2021-08-23 11:15:00,103.47,77.38,77.38
2021-08-23 11:30:00+02:00,2021-08-23 11:30:00,103.47,74.81,74.81
2021-08-23 11:45:00+02:00,2021-08-23 11:45:00,103.47,82.38,82.38
2021-08-23 12:00:00+02:00,2021-08-23 12:00:00,99.44,88.0,88.0
2021-08-23 12:15:00+02:00,2021-08-23 12:15:00,99.44,89.38,89.38
2021-08-23 12:30:00+02:00,2021-08-23 12:30:00,99.44,83.69,83.69
2021-08-23 12:45:00+02:00,2021-08-23 12:45:00,99.44,63.05,63.05
2021-08-23 13:00:00+02:00,2021-08-23 13:00:00,94.0,63.09,63.09
2021-08-23 13:15:00+02:00,2021-08-23 13:15:00,94.0,83.69,83.69
2021-08-23 13:30:00+02:00,2021-08-23 13:30:00,94.0,83.69,83.69
2021-08-23 13:45:00+02:00,2021-08-23 13:45:00,94.0,63.05,63.05
2021-08-23 14:00:00+02:00,2021-08-23 14:00:00,85.69,74.81,74.81
2021-08-23 14:15:00+02:00,2021-08-23 14:15:00,85.69,83.69,83.69
2021-08-23 14:30:00+02:00,2021-08-23 14:30:00,85.69,83.69,83.69
2021-08-23 14:45:00+02:00,2021-08-23 14:45:00,85.69,87.0,87.0
2021-08-23 15:00:00+02:00,2021-08-23 15:00:00,83.95,89.0,89.0
2021-08-23 15:15:00+02:00,2021-08-23 15:15:00,83.95,88.0,88.0
2021-08-23 15:30:00+02:00,2021-08-23 15:30:00,83.95,104.52,104.52
2021-08-23 15:45:00+02:00,2021-08-23 15:45:00,83.95,104.52,104.52
2021-08-23 16:00:00+02:00,2021-08-23 16:00:00,83.95,87.0,87.0
2021-08-23 16:15:00+02:00,2021-08-23 16:15:00,83.95,83.69,83.69
2021-08-23 16:30:00+02:00,2021-08-23 16:30:00,83.95,83.69,83.69
2021-08-23 16:45:00+02:00,2021-08-23 16:45:00,83.95,128.86,128.86
2021-08-23 17:00:00+02:00,2021-08-23 17:00:00,94.96,89.38,89.38
2021-08-23 17:15:00+02:00,2021-08-23 17:15:00,94.96,96.38,96.38
2021-08-23 17:30:00+02:00,2021-08-23 17:30:00,94.96,111.61,111.61
2021-08-23 17:45:00+02:00,2021-08-23 17:45:00,94.96,264.96,264.96
2021-08-23 18:00:00+02:00,2021-08-23 18:00:00,105.0,275.0,275.0
2021-08-23 18:15:00+02:00,2021-08-23 18:15:00,105.0,83.69,83.69
2021-08-23 18:30:00+02:00,2021-08-23 18:30:00,105.0,190.0,190.0
2021-08-23 18:45:00+02:00,2021-08-23 18:45:00,105.0,275.0,275.0
2021-08-23 19:00:00+02:00,2021-08-23 19:00:00,114.18,61.0,61.0
2021-08-23 19:15:00+02:00,2021-08-23 19:15:00,114.18,104.09,104.09
2021-08-23 19:30:00+02:00,2021-08-23 19:30:00,114.18,125.15,125.15
2021-08-23 19:45:00+02:00,2021-08-23 19:45:00,114.18,284.18,284.18
2021-08-23 20:00:00+02:00,2021-08-23 20:00:00,110.99,105.39,105.39
2021-08-23 20:15:00+02:00,2021-08-23 20:15:00,110.99,110.68,110.68
2021-08-23 20:30:00+02:00,2021-08-23 20:30:00,110.99,100.99,100.99
2021-08-23 20:45:00+02:00,2021-08-23 20:45:00,110.99,101.9,101.9
2021-08-23 21:00:00+02:00,2021-08-23 21:00:00,102.08,123.29,123.29
2021-08-23 21:15:00+02:00,2021-08-23 21:15:00,102.08,96.57,96.57
2021-08-23 21:30:00+02:00,2021-08-23 21:30:00,102.08,71.52,71.52
2021-08-23 21:45:00+02:00,2021-08-23 21:45:00,102.08,64.52,64.52
2021-08-23 22:00:00+02:00,2021-08-23 22:00:00,93.92,61.0,61.0
2021-08-23 22:15:00+02:00,2021-08-23 22:15:00,93.92,64.52,64.52
2021-08-23 22:30:00+02:00,2021-08-23 22:30:00,93.92,64.52,64.52
2021-08-23 22:45:00+02:00,2021-08-23 22:45:00,93.92,62.0,62.0
2021-08-23 23:00:00+02:00,2021-08-23 23:00:00,83.1,71.52,71.52
2021-08-23 23:15:00+02:00,2021-08-23 23:15:00,83.1,87.87,87.87
2021-08-23 23:30:00+02:00,2021-08-23 23:30:00,83.1,84.38,84.38
2021-08-23 23:45:00+02:00,2021-08-23 23:45:00,83.1,84.38,84.38
2021-08-24 00:00:00+02:00,2021-08-24 00:00:00,80.75,83.38,82.38
2021-08-24 00:15:00+02:00,2021-08-24 00:15:00,80.75,83.38,83.38
2021-08-24 00:30:00+02:00,2021-08-24 00:30:00,80.75,82.88,82.88
2021-08-24 00:45:00+02:00,2021-08-24 00:45:00,80.75,77.38,77.38
2021-08-24 01:00:00+02:00,2021-08-24 01:00:00,78.68,86.38,77.38
2021-08-24 01:15:00+02:00,2021-08-24 01:15:00,78.68,85.79,85.79
2021-08-24 01:30:00+02:00,2021-08-24 01:30:00,78.68,83.15,83.15
2021-08-24 01:45:00+02:00,2021-08-24 01:45:00,78.68,85.22,85.22
2021-08-24 02:00:00+02:00,2021-08-24 02:00:00,77.41,86.38,86.38
2021-08-24 02:15:00+02:00,2021-08-24 02:15:00,77.41,85.68,85.68
2021-08-24 02:30:00+02:00,2021-08-24 02:30:00,77.41,83.49,83.49
2021-08-24 02:45:00+02:00,2021-08-24 02:45:00,77.41,83.04,83.04
2021-08-24 03:00:00+02:00,2021-08-24 03:00:00,79.21,82.9,82.9
2021-08-24 03:15:00+02:00,2021-08-24 03:15:00,79.21,84.31,84.31
2021-08-24 03:30:00+02:00,2021-08-24 03:30:00,79.21,82.64,82.64
2021-08-24 03:45:00+02:00,2021-08-24 03:45:00,79.21,80.38,80.38
2021-08-24 04:00:00+02:00,2021-08-24 04:00:00,80.77,82.57,82.57
2021-08-24 04:15:00+02:00,2021-08-24 04:15:00,80.77,77.38,77.38
2021-08-24 04:30:00+02:00,2021-08-24 04:30:00,80.77,-83.35,-83.35
2021-08-24 04:45:00+02:00,2021-08-24 04:45:00,80.77,-119.23,-119.23
2021-08-24 05:00:00+02:00,2021-08-24 05:00:00,85.01,74.38,74.38
2021-08-24 05:15:00+02:00,2021-08-24 05:15:00,85.01,70.24,70.24
2021-08-24 05:30:00+02:00,2021-08-24 05:30:00,85.01,77.38,77.38
2021-08-24 05:45:00+02:00,2021-08-24 05:45:00,85.01,70.24,70.24
2021-08-24 06:00:00+02:00,2021-08-24 06:00:00,100.2,64.0,64.0
2021-08-24 06:15:00+02:00,2021-08-24 06:15:00,100.2,78.53,78.53
2021-08-24 06:30:00+02:00,2021-08-24 06:30:00,100.2,84.27,84.27
2021-08-24 06:45:00+02:00,2021-08-24 06:45:00,100.2,87.53,87.53
2021-08-24 07:00:00+02:00,2021-08-24 07:00:00,119.0,103.47,103.47
2021-08-24 07:15:00+02:00,2021-08-24 07:15:00,119.0,139.0,139.0
2021-08-24 07:30:00+02:00,2021-08-24 07:30:00,119.0,109.0,109.0
2021-08-24 07:45:00+02:00,2021-08-24 07:45:00,119.0,104.88,104.88
2021-08-24 08:00:00+02:00,2021-08-24 08:00:00,127.05,97.05,97.05
2021-08-24 08:15:00+02:00,2021-08-24 08:15:00,127.05,97.05,97.05
2021-08-24 08:30:00+02:00,2021-08-24 08:30:00,127.05,84.27,84.27
2021-08-24 08:45:00+02:00,2021-08-24 08:45:00,127.05,71.4,71.4
2021-08-24 09:00:00+02:00,2021-08-24 09:00:00,106.97,139.97,71.4
2021-08-24 09:15:00+02:00,2021-08-24 09:15:00,106.97,90.53,90.53
2021-08-24 09:30:00+02:00,2021-08-24 09:30:00,106.97,84.27,84.27
2021-08-24 09:45:00+02:00,2021-08-24 09:45:00,106.97,83.53,83.53
2021-08-24 10:00:00+02:00,2021-08-24 10:00:00,101.0,271.0,83.53
2021-08-24 10:15:00+02:00,2021-08-24 10:15:00,101.0,428.65,428.65
2021-08-24 10:30:00+02:00,2021-08-24 10:30:00,101.0,84.27,84.27
2021-08-24 10:45:00+02:00,2021-08-24 10:45:00,101.0,70.0,70.0
2021-08-24 11:00:00+02:00,2021-08-24 11:00:00,96.0,66.0,66.0
2021-08-24 11:15:00+02:00,2021-08-24 11:15:00,96.0,65.71,65.71
2021-08-24 11:30:00+02:00,2021-08-24 11:30:00,96.0,64.0,64.0
2021-08-24 11:45:00+02:00,2021-08-24 11:45:00,96.0,60.03,60.03
2021-08-24 12:00:00+02:00,2021-08-24 12:00:00,88.0,55.24,55.24
2021-08-24 12:15:00+02:00,2021-08-24 12:15:00,88.0,48.0,48.0
2021-08-24 12:30:00+02:00,2021-08-24 12:30:00,88.0,60.0,60.0
2021-08-24 12:45:00+02:00,2021-08-24 12:45:00,88.0,71.4,71.4
2021-08-24 13:00:00+02:00,2021-08-24 13:00:00,81.72,85.86,85.86
2021-08-24 13:15:00+02:00,2021-08-24 13:15:00,81.72,85.75,85.75
2021-08-24 13:30:00+02:00,2021-08-24 13:30:00,81.72,84.27,84.27
2021-08-24 13:45:00+02:00,2021-08-24 13:45:00,81.72,71.4,71.4
2021-08-24 14:00:00+02:00,2021-08-24 14:00:00,77.8,64.0,64.0
2021-08-24 14:15:00+02:00,2021-08-24 14:15:00,77.8,84.27,84.27
2021-08-24 14:30:00+02:00,2021-08-24 14:30:00,77.8,84.27,84.27
2021-08-24 14:45:00+02:00,2021-08-24 14:45:00,77.8,84.27,84.27
2021-08-24 15:00:00+02:00,2021-08-24 15:00:00,76.98,53.32,53.32
2021-08-24 15:15:00+02:00,2021-08-24 15:15:00,76.98,70.0,70.0
2021-08-24 15:30:00+02:00,2021-08-24 15:30:00,76.98,78.53,78.53
2021-08-24 15:45:00+02:00,2021-08-24 15:45:00,76.98,83.53,83.53
2021-08-24 16:00:00+02:00,2021-08-24 16:00:00,79.43,60.0,60.0
2021-08-24 16:15:00+02:00,2021-08-24 16:15:00,79.43,64.0,64.0
2021-08-24 16:30:00+02:00,2021-08-24 16:30:00,79.43,37.0,37.0
2021-08-24 16:45:00+02:00,2021-08-24 16:45:00,79.43,69.43,69.43
2021-08-24 17:00:00+02:00,2021-08-24 17:00:00,99.0,-101.0,-101.0
2021-08-24 17:15:00+02:00,2021-08-24 17:15:00,99.0,83.53,83.53
2021-08-24 17:30:00+02:00,2021-08-24 17:30:00,99.0,78.53,78.53
2021-08-24 17:45:00+02:00,2021-08-24 17:45:00,99.0,98.84,98.84
2021-08-24 18:00:00+02:00,2021-08-24 18:00:00,109.52,65.71,65.71
2021-08-24 18:15:00+02:00,2021-08-24 18:15:00,109.52,75.53,75.53
2021-08-24 18:30:00+02:00,2021-08-24 18:30:00,109.52,90.53,90.53
2021-08-24 18:45:00+02:00,2021-08-24 18:45:00,109.52,400.0,400.0
2021-08-24 19:00:00+02:00,2021-08-24 19:00:00,122.5,81.53,81.53
2021-08-24 19:15:00+02:00,2021-08-24 19:15:00,122.5,109.15,109.15
2021-08-24 19:30:00+02:00,2021-08-24 19:30:00,122.5,112.5,112.5
2021-08-24 19:45:00+02:00,2021-08-24 19:45:00,122.5,125.5,125.5
2021-08-24 20:00:00+02:00,2021-08-24 20:00:00,123.98,75.53,75.53
2021-08-24 20:15:00+02:00,2021-08-24 20:15:00,123.98,87.61,87.61
2021-08-24 20:30:00+02:00,2021-08-24 20:30:00,123.98,93.98,93.98
2021-08-24 20:45:00+02:00,2021-08-24 20:45:00,123.98,143.98,143.98
2021-08-24 21:00:00+02:00,2021-08-24 21:00:00,107.47,90.53,78.53
2021-08-24 21:15:00+02:00,2021-08-24 21:15:00,107.47,78.53,78.53
2021-08-24 21:30:00+02:00,2021-08-24 21:30:00,107.47,71.4,71.4
2021-08-24 21:45:00+02:00,2021-08-24 21:45:00,107.47,46.0,46.0
2021-08-24 22:00:00+02:00,2021-08-24 22:00:00,100.0,-19.52,-19.52
2021-08-24 22:15:00+02:00,2021-08-24 22:15:00,100.0,78.53,78.53
2021-08-24 22:30:00+02:00,2021-08-24 22:30:00,100.0,84.27,84.27
2021-08-24 22:45:00+02:00,2021-08-24 22:45:00,100.0,84.27,84.27
2021-08-24 23:00:00+02:00,2021-08-24 23:00:00,89.59,87.53,83.53
2021-08-24 23:15:00+02:00,2021-08-24 23:15:00,89.59,84.68,84.68
2021-08-24 23:30:00+02:00,2021-08-24 23:30:00,89.59,84.68,84.68
2021-08-24 23:45:00+02:00,2021-08-24 23:45:00,89.59,84.11,84.11
2021-08-25 00:00:00+02:00,2021-08-25 00:00:00,82.89,93.86,93.86
2021-08-25 00:15:00+02:00,2021-08-25 00:15:00,82.89,103.54,103.54
2021-08-25 00:30:00+02:00,2021-08-25 00:30:00,82.89,81.27,81.27
2021-08-25 00:45:00+02:00,2021-08-25 00:45:00,82.89,81.27,81.27
2021-08-25 01:00:00+02:00,2021-08-25 01:00:00,81.7,75.53,75.53
2021-08-25 01:15:00+02:00,2021-08-25 01:15:00,81.7,81.27,81.27
2021-08-25 01:30:00+02:00,2021-08-25 01:30:00,81.7,81.27,81.27
2021-08-25 01:45:00+02:00,2021-08-25 01:45:00,81.7,84.42,84.42
2021-08-25 02:00:00+02:00,2021-08-25 02:00:00,81.03,82.86,82.86
2021-08-25 02:15:00+02:00,2021-08-25 02:15:00,81.03,82.86,82.86
2021-08-25 02:30:00+02:00,2021-08-25 02:30:00,81.03,83.35,83.35
2021-08-25 02:45:00+02:00,2021-08-25 02:45:00,81.03,84.7,84.7
2021-08-25 03:00:00+02:00,2021-08-25 03:00:00,77.16,101.29,101.29
2021-08-25 03:15:00+02:00,2021-08-25 03:15:00,77.16,89.9,89.9
2021-08-25 03:30:00+02:00,2021-08-25 03:30:00,77.16,90.53,90.53
2021-08-25 03:45:00+02:00,2021-08-25 03:45:00,77.16,82.16,82.16
2021-08-25 04:00:00+02:00,2021-08-25 04:00:00,77.75,82.75,82.75
2021-08-25 04:15:00+02:00,2021-08-25 04:15:00,77.75,82.56,82.56
2021-08-25 04:30:00+02:00,2021-08-25 04:30:00,77.75,81.27,81.27
2021-08-25 04:45:00+02:00,2021-08-25 04:45:00,77.75,82.93,82.93
2021-08-25 05:00:00+02:00,2021-08-25 05:00:00,86.17,82.38,82.38
2021-08-25 05:15:00+02:00,2021-08-25 05:15:00,86.17,83.0,83.0
2021-08-25 05:30:00+02:00,2021-08-25 05:30:00,86.17,90.56,90.56
2021-08-25 05:45:00+02:00,2021-08-25 05:45:00,86.17,83.0,83.0
2021-08-25 06:00:00+02:00,2021-08-25 06:00:00,101.31,111.0,111.0
2021-08-25 06:15:00+02:00,2021-08-25 06:15:00,101.31,133.43,133.43
2021-08-25 06:30:00+02:00,2021-08-25 06:30:00,101.31,81.13,81.13
2021-08-25 06:45:00+02:00,2021-08-25 06:45:00,101.31,89.24,89.24
2021-08-25 07:00:00+02:00,2021-08-25 07:00:00,111.61,100.24,100.24
2021-08-25 07:15:00+02:00,2021-08-25 07:15:00,111.61,163.74,163.74
2021-08-25 07:30:00+02:00,2021-08-25 07:30:00,111.61,86.36,86.36
2021-08-25 07:45:00+02:00,2021-08-25 07:45:00,111.61,83.68,83.68
2021-08-25 08:00:00+02:00,2021-08-25 08:00:00,106.94,88.36,88.36
2021-08-25 08:15:00+02:00,2021-08-25 08:15:00,106.94,80.36,80.36
2021-08-25 08:30:00+02:00,2021-08-25 08:30:00,106.94,60.0,60.0
2021-08-25 08:45:00+02:00,2021-08-25 08:45:00,106.94,54.78,54.78
2021-08-25 09:00:00+02:00,2021-08-25 09:00:00,95.12,80.36,80.36
2021-08-25 09:15:00+02:00,2021-08-25 09:15:00,95.12,75.0,75.0
2021-08-25 09:30:00+02:00,2021-08-25 09:30:00,95.12,10.0,10.0
2021-08-25 09:45:00+02:00,2021-08-25 09:45:00,95.12,-56.91,-56.91
2021-08-25 10:00:00+02:00,2021-08-25 10:00:00,84.46,99.0,83.36
2021-08-25 10:15:00+02:00,2021-08-25 10:15:00,84.46,89.86,80.36
2021-08-25 10:30:00+02:00,2021-08-25 10:30:00,84.46,54.23,54.23
2021-08-25 10:45:00+02:00,2021-08-25 10:45:00,84.46,53.71,53.71
2021-08-25 11:00:00+02:00,2021-08-25 11:00:00,81.73,89.0,89.0
2021-08-25 11:15:00+02:00,2021-08-25 11:15:00,81.73,66.0,66.0
2021-08-25 11:30:00+02:00,2021-08-25 11:30:00,81.73,56.0,56.0
2021-08-25 11:45:00+02:00,2021-08-25 11:45:00,81.73,-65.58,-65.58
2021-08-25 12:00:00+02:00,2021-08-25 12:00:00,74.9,64.9,64.9
2021-08-25 12:15:00+02:00,2021-08-25 12:15:00,74.9,72.82,72.82
2021-08-25 12:30:00+02:00,2021-08-25 12:30:00,74.9,64.9,64.9
2021-08-25 12:45:00+02:00,2021-08-25 12:45:00,74.9,46.14,46.14
2021-08-25 13:00:00+02:00,2021-08-25 13:00:00,74.9,40.4,40.4
2021-08-25 13:15:00+02:00,2021-08-25 13:15:00,74.9,64.9,64.9
2021-08-25 13:30:00+02:00,2021-08-25 13:30:00,74.9,-68.15,-68.15
2021-08-25 13:45:00+02:00,2021-08-25 13:45:00,74.9,44.0,44.0
2021-08-25 14:00:00+02:00,2021-08-25 14:00:00,76.11,85.87,85.87
2021-08-25 14:15:00+02:00,2021-08-25 14:15:00,76.11,90.87,90.87
2021-08-25 14:30:00+02:00,2021-08-25 14:30:00,76.11,81.11,81.11
2021-08-25 14:45:00+02:00,2021-08-25 14:45:00,76.11,87.55,87.55
2021-08-25 15:00:00+02:00,2021-08-25 15:00:00,76.32,84.28,84.28
2021-08-25 15:15:00+02:00,2021-08-25 15:15:00,76.32,84.28,84.28
2021-08-25 15:30:00+02:00,2021-08-25 15:30:00,76.32,84.28,84.28
2021-08-25 15:45:00+02:00,2021-08-25 15:45:00,76.32,84.28,84.28
2021-08-25 16:00:00+02:00,2021-08-25 16:00:00,83.0,28.0,28.0
2021-08-25 16:15:00+02:00,2021-08-25 16:15:00,83.0,68.86,68.86
2021-08-25 16:30:00+02:00,2021-08-25 16:30:00,83.0,84.28,84.28
2021-08-25 16:45:00+02:00,2021-08-25 16:45:00,83.0,91.21,91.21
2021-08-25 17:00:00+02:00,2021-08-25 17:00:00,100.1,91.22,91.22
2021-08-25 17:15:00+02:00,2021-08-25 17:15:00,100.1,91.22,91.22
2021-08-25 17:30:00+02:00,2021-08-25 17:30:00,100.1,350.45,350.45
2021-08-25 17:45:00+02:00,2021-08-25 17:45:00,100.1,350.46,350.46
2021-08-25 18:00:00+02:00,2021-08-25 18:00:00,125.0,66.5,66.5
2021-08-25 18:15:00+02:00,2021-08-25 18:15:00,125.0,89.55,89.55
2021-08-25 18:30:00+02:00,2021-08-25 18:30:00,125.0,93.19,93.19
2021-08-25 18:45:00+02:00,2021-08-25 18:45:00,125.0,89.0,89.0
2021-08-25 19:00:00+02:00,2021-08-25 19:00:00,153.78,79.0,79.0
2021-08-25 19:15:00+02:00,2021-08-25 19:15:00,153.78,84.28,84.28
2021-08-25 19:30:00+02:00,2021-08-25 19:30:00,153.78,84.28,84.28
2021-08-25 19:45:00+02:00,2021-08-25 19:45:00,153.78,84.28,84.28
2021-08-25 20:00:00+02:00,2021-08-25 20:00:00,150.1,84.28,84.28
2021-08-25 20:15:00+02:00,2021-08-25 20:15:00,150.1,84.28,84.28
2021-08-25 20:30:00+02:00,2021-08-25 20:30:00,150.1,84.28,84.28
2021-08-25 20:45:00+02:00,2021-08-25 20:45:00,150.1,83.0,83.0
2021-08-25 21:00:00+02:00,2021-08-25 21:00:00,136.14,999.0,999.0
2021-08-25 21:15:00+02:00,2021-08-25 21:15:00,136.14,76.55,76.55
2021-08-25 21:30:00+02:00,2021-08-25 21:30:00,136.14,63.01,63.01
2021-08-25 21:45:00+02:00,2021-08-25 21:45:00,136.14,10.0,10.0
2021-08-25 22:00:00+02:00,2021-08-25 22:00:00,124.88,999.0,999.0
2021-08-25 22:15:00+02:00,2021-08-25 22:15:00,124.88,73.0,73.0
2021-08-25 22:30:00+02:00,2021-08-25 22:30:00,124.88,63.63,63.63
2021-08-25 22:45:00+02:00,2021-08-25 22:45:00,124.88,-18.09,-18.09
2021-08-25 23:00:00+02:00,2021-08-25 23:00:00,100.0,89.55,89.55
2021-08-25 23:15:00+02:00,2021-08-25 23:15:00,100.0,89.0,84.28
2021-08-25 23:30:00+02:00,2021-08-25 23:30:00,100.0,-10.34,-10.34
2021-08-25 23:45:00+02:00,2021-08-25 23:45:00,100.0,-10.34,-10.34
2021-08-26 00:00:00+02:00,2021-08-26 00:00:00,86.66,-83.34,-83.34
2021-08-26 00:15:00+02:00,2021-08-26 00:15:00,86.66,83.0,83.0
2021-08-26 00:30:00+02:00,2021-08-26 00:30:00,86.66,87.96,87.96
2021-08-26 00:45:00+02:00,2021-08-26 00:45:00,86.66,81.16,81.16
2021-08-26 01:00:00+02:00,2021-08-26 01:00:00,71.05,-34.64,-34.64
2021-08-26 01:15:00+02:00,2021-08-26 01:15:00,71.05,72.6,72.6
2021-08-26 01:30:00+02:00,2021-08-26 01:30:00,71.05,91.35,91.35
2021-08-26 01:45:00+02:00,2021-08-26 01:45:00,71.05,93.55,93.55
2021-08-26 02:00:00+02:00,2021-08-26 02:00:00,70.98,94.96,94.96
2021-08-26 02:15:00+02:00,2021-08-26 02:15:00,70.98,99.0,99.0
2021-08-26 02:30:00+02:00,2021-08-26 02:30:00,70.98,89.0,89.0
2021-08-26 02:45:00+02:00,2021-08-26 02:45:00,70.98,79.0,79.0
2021-08-26 03:00:00+02:00,2021-08-26 03:00:00,69.95,103.96,103.96
2021-08-26 03:15:00+02:00,2021-08-26 03:15:00,69.95,89.0,89.0
2021-08-26 03:30:00+02:00,2021-08-26 03:30:00,69.95,93.55,93.55
2021-08-26 03:45:00+02:00,2021-08-26 03:45:00,69.95,93.55,93.55
2021-08-26 04:00:00+02:00,2021-08-26 04:00:00,71.95,93.55,93.55
2021-08-26 04:15:00+02:00,2021-08-26 04:15:00,71.95,73.04,73.04
2021-08-26 04:30:00+02:00,2021-08-26 04:30:00,71.95,73.03,73.03
2021-08-26 04:45:00+02:00,2021-08-26 04:45:00,71.95,64.53,64.53
2021-08-26 05:00:00+02:00,2021-08-26 05:00:00,78.1,72.77,72.77
2021-08-26 05:15:00+02:00,2021-08-26 05:15:00,78.1,23.6,23.6
2021-08-26 05:30:00+02:00,2021-08-26 05:30:00,78.1,56.0,56.0
2021-08-26 05:45:00+02:00,2021-08-26 05:45:00,78.1,75.87,75.87
2021-08-26 06:00:00+02:00,2021-08-26 06:00:00,96.07,66.0,66.0
2021-08-26 06:15:00+02:00,2021-08-26 06:15:00,96.07,85.65,85.65
2021-08-26 06:30:00+02:00,2021-08-26 06:30:00,96.07,85.65,85.65
2021-08-26 06:45:00+02:00,2021-08-26 06:45:00,96.07,87.31,87.31
2021-08-26 07:00:00+02:00,2021-08-26 07:00:00,112.0,48.29,48.29
2021-08-26 07:15:00+02:00,2021-08-26 07:15:00,112.0,110.28,110.28
2021-08-26 07:30:00+02:00,2021-08-26 07:30:00,112.0,298.02,298.02
2021-08-26 07:45:00+02:00,2021-08-26 07:45:00,112.0,109.53,109.53
2021-08-26 08:00:00+02:00,2021-08-26 08:00:00,124.65,114.65,114.65
2021-08-26 08:15:00+02:00,2021-08-26 08:15:00,124.65,127.65,127.65
2021-08-26 08:30:00+02:00,2021-08-26 08:30:00,124.65,114.65,114.65
2021-08-26 08:45:00+02:00,2021-08-26 08:45:00,124.65,84.81,84.81
2021-08-26 09:00:00+02:00,2021-08-26 09:00:00,113.35,88.93,88.93
2021-08-26 09:15:00+02:00,2021-08-26 09:15:00,113.35,43.27,43.27
2021-08-26 09:30:00+02:00,2021-08-26 09:30:00,113.35,79.3,79.3
2021-08-26 09:45:00+02:00,2021-08-26 09:45:00,113.35,-56.65,-56.65
2021-08-26 10:00:00+02:00,2021-08-26 10:00:00,104.23,89.0,86.93
2021-08-26 10:15:00+02:00,2021-08-26 10:15:00,104.23,72.0,72.0
2021-08-26 10:30:00+02:00,2021-08-26 10:30:00,104.23,87.3,87.3
2021-08-26 10:45:00+02:00,2021-08-26 10:45:00,104.23,70.0,70.0
2021-08-26 11:00:00+02:00,2021-08-26 11:00:00,102.35,96.3,96.3
2021-08-26 11:15:00+02:00,2021-08-26 11:15:00,102.35,96.3,96.3
2021-08-26 11:30:00+02:00,2021-08-26 11:30:00,102.35,89.0,89.0
2021-08-26 11:45:00+02:00,2021-08-26 11:45:00,102.35,86.93,86.93
2021-08-26 12:00:00+02:00,2021-08-26 12:00:00,100.15,193.62,193.62
2021-08-26 12:15:00+02:00,2021-08-26 12:15:00,100.15,127.0,127.0
2021-08-26 12:30:00+02:00,2021-08-26 12:30:00,100.15,104.98,104.98
2021-08-26 12:45:00+02:00,2021-08-26 12:45:00,100.15,106.3,106.3
2021-08-26 13:00:00+02:00,2021-08-26 13:00:00,91.62,102.3,102.3
2021-08-26 13:15:00+02:00,2021-08-26 13:15:00,91.62,85.65,85.65
2021-08-26 13:30:00+02:00,2021-08-26 13:30:00,91.62,89.07,89.07
2021-08-26 13:45:00+02:00,2021-08-26 13:45:00,91.62,32.74,32.74
2021-08-26 14:00:00+02:00,2021-08-26 14:00:00,85.56,-16.09,-16.09
2021-08-26 14:15:00+02:00,2021-08-26 14:15:00,85.56,83.11,83.11
2021-08-26 14:30:00+02:00,2021-08-26 14:30:00,85.56,79.75,79.75
2021-08-26 14:45:00+02:00,2021-08-26 14:45:00,85.56,76.75,76.75
2021-08-26 15:00:00+02:00,2021-08-26 15:00:00,82.22,81.18,81.18
2021-08-26 15:15:00+02:00,2021-08-26 15:15:00,82.22,80.43,80.43
2021-08-26 15:30:00+02:00,2021-08-26 15:30:00,82.22,76.68,76.68
2021-08-26 15:45:00+02:00,2021-08-26 15:45:00,82.22,78.93,78.93
2021-08-26 16:00:00+02:00,2021-08-26 16:00:00,79.85,57.73,57.73
2021-08-26 16:15:00+02:00,2021-08-26 16:15:00,79.85,-14.59,-14.59
2021-08-26 16:30:00+02:00,2021-08-26 16:30:00,79.85,-18.34,-18.34
2021-08-26 16:45:00+02:00,2021-08-26 16:45:00,79.85,79.0,79.0
2021-08-26 17:00:00+02:00,2021-08-26 17:00:00,91.21,10.0,10.0
2021-08-26 17:15:00+02:00,2021-08-26 17:15:00,91.21,10.0,10.0
2021-08-26 17:30:00+02:00,2021-08-26 17:30:00,91.21,58.72,58.72
2021-08-26 17:45:00+02:00,2021-08-26 17:45:00,91.21,85.65,85.65
2021-08-26 18:00:00+02:00,2021-08-26 18:00:00,100.91,56.6,56.6
2021-08-26 18:15:00+02:00,2021-08-26 18:15:00,100.91,76.0,76.0
2021-08-26 18:30:00+02:00,2021-08-26 18:30:00,100.91,89.62,89.62
2021-08-26 18:45:00+02:00,2021-08-26 18:45:00,100.91,85.65,85.65
2021-08-26 19:00:00+02:00,2021-08-26 19:00:00,107.63,90.3,90.3
2021-08-26 19:15:00+02:00,2021-08-26 19:15:00,107.63,85.65,85.65
2021-08-26 19:30:00+02:00,2021-08-26 19:30:00,107.63,85.65,85.65
2021-08-26 19:45:00+02:00,2021-08-26 19:45:00,107.63,85.65,85.65
2021-08-26 20:00:00+02:00,2021-08-26 20:00:00,109.0,86.91,86.91
2021-08-26 20:15:00+02:00,2021-08-26 20:15:00,109.0,94.84,94.84
2021-08-26 20:30:00+02:00,2021-08-26 20:30:00,109.0,94.11,94.11
2021-08-26 20:45:00+02:00,2021-08-26 20:45:00,109.0,92.61,92.61
2021-08-26 21:00:00+02:00,2021-08-26 21:00:00,102.91,91.23,91.23
2021-08-26 21:15:00+02:00,2021-08-26 21:15:00,102.91,91.61,91.61
2021-08-26 21:30:00+02:00,2021-08-26 21:30:00,102.91,90.3,90.3
