time,mid_price,max_price,min_price
2020-11-12 13:30:00+00:00,32.27,26.99,26.99
2020-11-12 13:45:00+00:00,32.27,30.07,30.07
2020-11-12 14:00:00+00:00,32.27,48.19,48.19
2020-11-12 14:15:00+00:00,32.27,32.1,31.11
2020-11-12 14:30:00+00:00,32.27,48.81,48.81
2020-11-12 14:45:00+00:00,31.72,57.66,57.66
2020-11-12 15:00:00+00:00,28.22,57.38,57.38
2020-11-12 15:15:00+00:00,28.22,30.6,30.6
2020-11-12 15:30:00+00:00,31.22,32.58,32.58
2020-11-12 15:45:00+00:00,27.22,69.46,69.46
2020-11-12 16:00:00+00:00,27.23,257.93,257.93
2020-11-12 16:15:00+00:00,32.23,36.1,31.46
2020-11-12 16:30:00+00:00,32.23,32.87,32.87
2020-11-12 16:45:00+00:00,32.23,32.23,32.23
2020-11-12 17:00:00+00:00,32.23,32.23,32.23
2020-11-12 17:15:00+00:00,32.23,32.23,32.23
2020-11-12 17:30:00+00:00,32.23,31.79,31.79
2020-11-12 17:45:00+00:00,32.23,31.79,31.79
2020-11-12 18:00:00+00:00,32.25,31.05,31.05
2020-11-12 18:15:00+00:00,32.3,391.53,391.53
2020-11-12 18:30:00+00:00,16.25,32.1,32.1
2020-11-12 18:45:00+00:00,16.25,28.1,28.1
2020-11-12 19:00:00+00:00,16.27,31.67,31.67
2020-11-12 19:15:00+00:00,32.32,387.08,387.08
2020-11-12 19:30:00+00:00,32.32,32.4,32.4
2020-11-12 19:45:00+00:00,32.32,32.32,32.32
2020-11-12 20:00:00+00:00,16.29,32.32,32.32
2020-11-12 20:15:00+00:00,16.29,495.51,495.51
2020-11-12 20:30:00+00:00,16.29,54.72,30.34
2020-11-12 20:45:00+00:00,16.29,27.07,27.07
2020-11-12 21:00:00+00:00,16.29,31.23,31.23
2020-11-12 21:15:00+00:00,32.34,31.98,31.98
2020-11-12 21:30:00+00:00,16.29,33.84,33.84
2020-11-12 21:45:00+00:00,16.29,32.16,32.16
2020-11-12 22:00:00+00:00,16.29,32.1,24.1
2020-11-12 22:15:00+00:00,32.28,494.46,8.0
2020-11-12 22:30:00+00:00,16.29,494.46,494.46
2020-11-12 22:45:00+00:00,16.29,28.1,28.1
2020-11-12 23:00:00+00:00,32.34,12.96,12.96
2020-11-12 23:15:00+00:00,32.36,157.86,28.1
2020-11-12 23:30:00+00:00,32.38,40.77,40.77
2020-11-12 23:45:00+00:00,16.39,31.14,31.14
2020-11-13 00:00:00+00:00,16.25,32.77,32.77
2020-11-13 00:15:00+00:00,32.3,29.99,29.99
2020-11-13 00:30:00+00:00,16.3,32.3,32.3
2020-11-13 00:45:00+00:00,16.29,16.3,16.3
2020-11-13 01:00:00+00:00,15.51,28.1,28.1
2020-11-13 01:15:00+00:00,16.0,43.96,43.96
2020-11-13 01:30:00+00:00,31.98,34.53,34.53
2020-11-13 01:45:00+00:00,16.0,31.97,31.97
2020-11-13 02:00:00+00:00,16.0,29.49,29.49
2020-11-13 02:15:00+00:00,16.0,33.28,33.28
2020-11-13 02:30:00+00:00,16.0,32.1,32.1
2020-11-13 02:45:00+00:00,16.0,31.96,31.96
2020-11-13 03:00:00+00:00,16.0,31.06,31.06
2020-11-13 03:15:00+00:00,16.0,31.87,31.99
2020-11-13 03:30:00+00:00,16.0,32.1,32.1
2020-11-13 03:45:00+00:00,31.19,34.55,34.55
2020-11-13 04:00:00+00:00,15.25,32.62,32.62
2020-11-13 04:15:00+00:00,15.25,34.12,34.12
2020-11-13 04:30:00+00:00,16.22,36.1,36.1
2020-11-13 04:45:00+00:00,16.25,31.93,31.93
2020-11-13 05:00:00+00:00,31.87,36.1,29.49
2020-11-13 05:15:00+00:00,31.81,62.09,62.09
2020-11-13 05:30:00+00:00,32.51,54.62,54.62
2020-11-13 05:45:00+00:00,31.61,268.61,268.61
2020-11-13 06:00:00+00:00,31.96,268.61,268.61
2020-11-13 06:15:00+00:00,31.9,34.15,22.96
2020-11-13 06:30:00+00:00,31.63,31.9,31.9
2020-11-13 06:45:00+00:00,31.63,31.63,31.63
2020-11-13 07:00:00+00:00,31.96,31.93,31.93
2020-11-13 07:15:00+00:00,31.96,21.75,21.75
2020-11-13 07:30:00+00:00,33.46,29.44,29.44
2020-11-13 07:45:00+00:00,33.46,27.93,27.93
2020-11-13 08:00:00+00:00,33.46,24.19,24.19
2020-11-13 08:15:00+00:00,33.46,-88.36,-88.36
2020-11-13 08:30:00+00:00,33.11,27.93,27.93
2020-11-13 08:45:00+00:00,33.11,14.89,14.89
2020-11-13 09:00:00+00:00,33.46,-13.28,-13.28
2020-11-13 09:15:00+00:00,33.46,33.46,33.46
2020-11-13 09:30:00+00:00,33.11,25.64,25.64
2020-11-13 09:45:00+00:00,31.74,6.99,6.99
2020-11-13 10:00:00+00:00,33.46,9.89,9.89
2020-11-13 10:15:00+00:00,33.46,21.75,21.75
2020-11-13 10:30:00+00:00,33.46,27.27,27.27
2020-11-13 10:45:00+00:00,33.21,33.46,33.46
2020-11-13 11:00:00+00:00,33.46,35.93,35.93
2020-11-13 11:15:00+00:00,33.46,41.75,41.75
2020-11-13 11:30:00+00:00,32.0,41.75,41.75
2020-11-13 11:45:00+00:00,30.0,164.35,164.35
2020-11-13 12:00:00+00:00,30.0,273.52,273.52
2020-11-13 12:15:00+00:00,30.0,142.36,24.19
2020-11-13 12:30:00+00:00,33.0,34.99,34.99
2020-11-13 12:45:00+00:00,33.0,41.75,41.75
2020-11-13 13:00:00+00:00,33.0,44.69,44.69
2020-11-13 13:15:00+00:00,31.0,30.94,30.94
2020-11-13 13:30:00+00:00,32.0,31.0,31.0
2020-11-13 13:45:00+00:00,32.0,44.87,44.87
2020-11-13 14:00:00+00:00,33.0,37.37,37.37
2020-11-13 14:15:00+00:00,33.0,31.69,31.69
2020-11-13 14:30:00+00:00,33.0,30.94,30.94
2020-11-13 14:45:00+00:00,32.0,33.0,33.0
2020-11-13 15:00:00+00:00,29.5,31.93,31.93
2020-11-13 15:15:00+00:00,32.0,-7.01,-7.01
2020-11-13 15:30:00+00:00,32.0,25.58,25.58
2020-11-13 15:45:00+00:00,33.46,27.93,27.93
2020-11-13 16:00:00+00:00,33.46,41.59,41.59
2020-11-13 16:15:00+00:00,33.46,-69.71,-69.71
2020-11-13 16:30:00+00:00,33.46,32.66,27.22
2020-11-13 16:45:00+00:00,33.46,31.93,31.93
2020-11-13 17:00:00+00:00,29.0,33.46,33.46
2020-11-13 17:15:00+00:00,29.0,33.39,33.39
2020-11-13 17:30:00+00:00,29.0,33.44,33.44
2020-11-13 17:45:00+00:00,33.46,28.35,28.35
2020-11-13 18:00:00+00:00,32.67,29.43,29.43
2020-11-13 18:15:00+00:00,16.7,32.4,32.4
2020-11-13 18:30:00+00:00,16.71,35.93,35.93
2020-11-13 18:45:00+00:00,16.71,32.42,32.42
2020-11-13 19:00:00+00:00,15.64,31.93,31.93
2020-11-13 19:15:00+00:00,15.76,34.26,34.26
2020-11-13 19:30:00+00:00,16.67,31.93,19.11
2020-11-13 19:45:00+00:00,15.64,9.79,9.79
2020-11-13 20:00:00+00:00,31.57,9.79,9.79
2020-11-13 20:15:00+00:00,15.64,44.94,21.75
2020-11-13 20:30:00+00:00,15.64,35.93,35.93
2020-11-13 20:45:00+00:00,16.61,31.93,31.93
2020-11-13 21:00:00+00:00,15.66,41.75,41.75
2020-11-13 21:15:00+00:00,15.66,36.37,36.37
2020-11-13 21:30:00+00:00,16.63,41.75,41.75
2020-11-13 21:45:00+00:00,16.65,36.32,36.32
2020-11-13 22:00:00+00:00,15.76,31.93,31.93
2020-11-13 22:15:00+00:00,15.78,31.52,31.52
2020-11-13 22:30:00+00:00,15.79,31.56,31.56
2020-11-13 22:45:00+00:00,15.85,15.92,15.92
2020-11-13 23:00:00+00:00,31.33,9.54,9.54
2020-11-13 23:15:00+00:00,32.33,158.22,23.85
2020-11-13 23:30:00+00:00,31.66,158.22,158.22
2020-11-13 23:45:00+00:00,15.86,33.23,33.23
2020-11-14 00:00:00+00:00,16.47,38.48,38.48
2020-11-14 00:15:00+00:00,16.47,33.23,33.23
2020-11-14 00:30:00+00:00,15.77,35.85,35.85
2020-11-14 00:45:00+00:00,15.78,33.22,33.22
2020-11-14 01:00:00+00:00,15.54,31.85,31.85
2020-11-14 01:15:00+00:00,15.59,15.54,15.54
2020-11-14 01:30:00+00:00,15.62,31.85,31.85
2020-11-14 01:45:00+00:00,15.63,31.64,31.64
2020-11-14 02:00:00+00:00,15.56,31.26,31.26
2020-11-14 02:15:00+00:00,15.6,36.04,36.04
2020-11-14 02:30:00+00:00,15.62,35.85,35.85
2020-11-14 02:45:00+00:00,15.62,37.49,37.49
2020-11-14 03:00:00+00:00,15.6,38.12,38.12
2020-11-14 03:15:00+00:00,15.62,35.85,35.85
2020-11-14 03:30:00+00:00,15.63,35.85,35.85
2020-11-14 03:45:00+00:00,15.63,31.85,31.85
2020-11-14 04:00:00+00:00,15.63,31.66,31.66
2020-11-14 04:15:00+00:00,15.65,31.85,31.85
2020-11-14 04:30:00+00:00,15.65,31.85,31.85
2020-11-14 04:45:00+00:00,15.63,31.71,31.71
2020-11-14 05:00:00+00:00,15.65,15.63,15.63
2020-11-14 05:15:00+00:00,15.64,31.91,31.91
2020-11-14 05:30:00+00:00,15.64,31.91,31.91
2020-11-14 05:45:00+00:00,15.6,33.28,33.28
2020-11-14 06:00:00+00:00,15.88,36.07,36.07
2020-11-14 06:15:00+00:00,28.34,35.91,35.91
2020-11-14 06:30:00+00:00,15.84,31.91,31.91
2020-11-14 06:45:00+00:00,31.31,35.91,35.91
2020-11-14 07:00:00+00:00,31.38,31.91,31.91
2020-11-14 07:15:00+00:00,31.38,31.0,31.0
2020-11-14 07:30:00+00:00,31.38,31.0,31.0
2020-11-14 07:45:00+00:00,31.38,31.38,31.38
2020-11-14 08:00:00+00:00,31.34,31.38,31.38
2020-11-14 08:15:00+00:00,28.37,27.91,27.91
2020-11-14 08:30:00+00:00,30.38,30.82,30.82
2020-11-14 08:45:00+00:00,31.83,31.0,31.0
2020-11-14 09:00:00+00:00,31.58,31.75,31.75
2020-11-14 09:15:00+00:00,31.57,46.23,46.23
2020-11-14 09:30:00+00:00,31.64,35.49,35.49
2020-11-14 09:45:00+00:00,28.18,31.36,31.36
2020-11-14 10:00:00+00:00,27.76,23.91,23.91
2020-11-14 10:15:00+00:00,28.1,26.14,26.14
2020-11-14 10:30:00+00:00,28.13,27.91,27.91
2020-11-14 10:45:00+00:00,28.12,21.01,21.01
2020-11-14 11:00:00+00:00,27.75,21.01,21.01
2020-11-14 11:15:00+00:00,32.47,21.01,21.01
2020-11-14 11:30:00+00:00,32.49,27.91,27.91
2020-11-14 11:45:00+00:00,31.59,26.95,26.95
2020-11-14 12:00:00+00:00,31.5,19.91,19.91
2020-11-14 12:15:00+00:00,31.07,29.49,29.49
2020-11-14 12:30:00+00:00,31.07,31.07,31.07
2020-11-14 12:45:00+00:00,31.07,31.07,31.07
2020-11-14 13:00:00+00:00,31.0,31.07,31.07
2020-11-14 13:15:00+00:00,31.0,31.0,31.0
2020-11-14 13:30:00+00:00,15.23,23.91,23.91
2020-11-14 13:45:00+00:00,31.0,23.91,23.91
2020-11-14 14:00:00+00:00,31.58,31.0,31.0
2020-11-14 14:15:00+00:00,32.49,31.58,31.58
2020-11-14 14:30:00+00:00,32.47,32.49,32.49
2020-11-14 14:45:00+00:00,31.57,31.91,31.91
2020-11-14 15:00:00+00:00,31.83,33.45,33.45
2020-11-14 15:15:00+00:00,31.83,31.91,31.0
2020-11-14 15:30:00+00:00,31.64,31.75,31.75
2020-11-14 15:45:00+00:00,31.57,37.19,37.19
2020-11-14 16:00:00+00:00,31.83,54.91,54.91
2020-11-14 16:15:00+00:00,31.83,39.91,29.5
2020-11-14 16:30:00+00:00,27.68,39.95,39.95
2020-11-14 16:45:00+00:00,31.64,35.91,35.91
2020-11-14 17:00:00+00:00,27.13,31.91,31.91
2020-11-14 17:15:00+00:00,16.55,42.09,42.09
2020-11-14 17:30:00+00:00,16.58,35.91,35.91
2020-11-14 17:45:00+00:00,15.86,16.58,16.58
2020-11-14 18:00:00+00:00,15.82,15.86,15.86
2020-11-14 18:15:00+00:00,15.88,37.16,37.16
2020-11-14 18:30:00+00:00,15.88,35.91,35.91
2020-11-14 18:45:00+00:00,15.63,30.42,30.42
2020-11-14 19:00:00+00:00,16.42,15.63,15.63
2020-11-14 19:15:00+00:00,16.51,35.91,32.84
2020-11-14 19:30:00+00:00,16.51,35.91,35.91
2020-11-14 19:45:00+00:00,16.51,31.66,31.66
2020-11-14 20:00:00+00:00,16.51,31.91,31.91
2020-11-14 20:15:00+00:00,15.22,16.51,16.51
2020-11-14 20:30:00+00:00,15.22,15.22,15.22
2020-11-14 20:45:00+00:00,15.22,15.22,15.22
2020-11-14 21:00:00+00:00,15.3,21.31,21.31
2020-11-14 21:15:00+00:00,16.19,22.44,22.44
2020-11-14 21:30:00+00:00,15.22,27.91,27.91
2020-11-14 21:45:00+00:00,15.22,20.13,20.13
2020-11-14 22:00:00+00:00,15.22,4.91,4.91
2020-11-14 22:15:00+00:00,15.22,31.91,23.91
2020-11-14 22:30:00+00:00,15.22,17.59,17.59
2020-11-14 22:45:00+00:00,15.22,21.42,21.42
2020-11-14 23:00:00+00:00,28.94,-24.01,-24.01
2020-11-14 23:15:00+00:00,29.0,31.57,-43.8
2020-11-14 23:30:00+00:00,28.99,23.57,23.57
2020-11-14 23:45:00+00:00,14.08,4.04,4.04
2020-11-15 00:00:00+00:00,14.09,-7.0,-7.0
2020-11-15 00:15:00+00:00,14.09,2.84,2.84
2020-11-15 00:30:00+00:00,14.09,31.57,31.57
2020-11-15 00:45:00+00:00,14.09,27.57,27.57
2020-11-15 01:00:00+00:00,14.09,2.84,2.84
2020-11-15 01:15:00+00:00,14.09,21.91,21.91
2020-11-15 01:30:00+00:00,14.09,31.57,31.57
2020-11-15 01:45:00+00:00,14.08,29.71,29.71
2020-11-15 02:00:00+00:00,14.09,21.91,21.91
2020-11-15 02:15:00+00:00,28.93,20.13,20.13
2020-11-15 02:30:00+00:00,14.09,0.13,0.13
2020-11-15 02:45:00+00:00,14.09,-7.0,-7.0
2020-11-15 03:00:00+00:00,14.09,-43.83,-43.83
2020-11-15 03:15:00+00:00,14.09,-27.86,-27.86
2020-11-15 03:30:00+00:00,28.93,-8.2,-8.2
2020-11-15 03:45:00+00:00,28.93,-10.26,-10.26
2020-11-15 04:00:00+00:00,28.94,-8.14,-8.14
2020-11-15 04:15:00+00:00,28.93,10.5,10.5
2020-11-15 04:30:00+00:00,28.93,-18.29,-18.29
2020-11-15 04:45:00+00:00,28.93,-8.14,-8.14
2020-11-15 05:00:00+00:00,28.96,-7.0,-7.0
2020-11-15 05:15:00+00:00,28.94,-1.0,-1.0
2020-11-15 05:30:00+00:00,28.92,0.97,0.97
2020-11-15 05:45:00+00:00,28.92,10.97,10.97
2020-11-15 06:00:00+00:00,29.95,-8.33,-8.33
2020-11-15 06:15:00+00:00,28.95,-8.22,-8.22
2020-11-15 06:30:00+00:00,29.95,-19.95,-19.95
2020-11-15 06:45:00+00:00,28.93,-11.54,-11.54
2020-11-15 07:00:00+00:00,28.96,-31.17,-31.17
2020-11-15 07:15:00+00:00,29.95,19.73,19.73
2020-11-15 07:30:00+00:00,28.91,19.73,19.73
2020-11-15 07:45:00+00:00,28.89,19.73,19.73
2020-11-15 08:00:00+00:00,28.9,-7.0,-7.0
2020-11-15 08:15:00+00:00,28.9,-12.7,-12.7
2020-11-15 08:30:00+00:00,28.91,-8.88,-8.88
2020-11-15 08:45:00+00:00,28.88,-56.35,-56.35
2020-11-15 09:00:00+00:00,29.66,-21.31,-21.31
2020-11-15 09:15:00+00:00,29.67,29.66,29.66
2020-11-15 09:30:00+00:00,29.61,27.73,27.73
2020-11-15 09:45:00+00:00,29.6,27.73,27.73
2020-11-15 10:00:00+00:00,29.95,23.73,23.73
2020-11-15 10:15:00+00:00,29.95,31.73,31.73
2020-11-15 10:30:00+00:00,29.95,29.95,29.95
2020-11-15 10:45:00+00:00,29.95,29.95,29.95
2020-11-15 11:00:00+00:00,29.95,29.95,29.95
2020-11-15 11:15:00+00:00,29.95,39.73,39.73
2020-11-15 11:30:00+00:00,29.95,39.73,39.73
2020-11-15 11:45:00+00:00,29.95,44.37,44.37
2020-11-15 12:00:00+00:00,29.95,39.73,39.73
2020-11-15 12:15:00+00:00,29.95,39.73,39.73
2020-11-15 12:30:00+00:00,29.95,97.45,97.45
2020-11-15 12:45:00+00:00,29.95,106.11,106.11
2020-11-15 13:00:00+00:00,29.95,39.73,39.73
2020-11-15 13:15:00+00:00,29.95,33.61,23.73
2020-11-15 13:30:00+00:00,29.95,22.23,22.23
2020-11-15 13:45:00+00:00,31.5,29.95,29.95
2020-11-15 14:00:00+00:00,31.5,30.52,30.52
2020-11-15 14:15:00+00:00,32.4,31.5,31.5
2020-11-15 14:30:00+00:00,32.4,31.73,31.73
2020-11-15 14:45:00+00:00,31.5,35.73,35.73
2020-11-15 15:00:00+00:00,31.5,39.73,39.73
2020-11-15 15:15:00+00:00,31.5,33.46,27.98
2020-11-15 15:30:00+00:00,31.5,30.52,30.52
2020-11-15 15:45:00+00:00,31.43,39.73,39.73
2020-11-15 16:00:00+00:00,31.5,256.94,256.94
2020-11-15 16:15:00+00:00,31.49,37.22,31.27
2020-11-15 16:30:00+00:00,32.36,55.0,55.0
2020-11-15 16:45:00+00:00,31.64,39.73,39.73
2020-11-15 17:00:00+00:00,31.46,35.73,35.73
2020-11-15 17:15:00+00:00,31.47,126.57,126.57
2020-11-15 17:30:00+00:00,31.5,37.22,37.22
2020-11-15 17:45:00+00:00,31.5,30.52,30.52
2020-11-15 18:00:00+00:00,31.46,31.27,31.27
2020-11-15 18:15:00+00:00,31.5,291.85,291.85
2020-11-15 18:30:00+00:00,31.7,291.85,31.27
2020-11-15 18:45:00+00:00,31.7,26.1,26.1
2020-11-15 19:00:00+00:00,31.5,27.73,27.73
2020-11-15 19:15:00+00:00,15.8,31.73,28.82
2020-11-15 19:30:00+00:00,15.83,27.73,27.73
2020-11-15 19:45:00+00:00,15.83,23.73,23.73
2020-11-15 20:00:00+00:00,15.81,10.82,10.82
2020-11-15 20:15:00+00:00,15.83,-0.29,-0.29
2020-11-15 20:30:00+00:00,15.83,19.73,19.73
2020-11-15 20:45:00+00:00,15.83,21.98,21.98
2020-11-15 21:00:00+00:00,14.36,35.73,22.21
2020-11-15 21:15:00+00:00,15.64,14.36,14.36
2020-11-15 21:30:00+00:00,15.56,15.64,15.64
2020-11-15 21:45:00+00:00,14.37,15.56,15.56
2020-11-15 22:00:00+00:00,14.37,14.37,14.37
2020-11-15 22:15:00+00:00,14.37,31.5,31.5
2020-11-15 22:30:00+00:00,15.58,31.5,31.5
2020-11-15 22:45:00+00:00,15.6,4.73,4.73
2020-11-15 23:00:00+00:00,29.18,-6.29,-6.29
2020-11-15 23:15:00+00:00,29.13,35.85,-123.51
2020-11-15 23:30:00+00:00,29.07,-22.89,-22.89
2020-11-15 23:45:00+00:00,14.33,35.49,-19.25
2020-11-16 00:00:00+00:00,14.32,30.25,9.8
2020-11-16 00:15:00+00:00,14.32,-8.73,-8.73
2020-11-16 00:30:00+00:00,14.33,14.32,14.32
2020-11-16 00:45:00+00:00,14.32,14.33,14.33
2020-11-16 01:00:00+00:00,14.33,-11.18,-11.18
2020-11-16 01:15:00+00:00,14.32,26.11,26.11
2020-11-16 01:30:00+00:00,14.33,14.32,14.32
2020-11-16 01:45:00+00:00,14.32,-17.2,-17.2
2020-11-16 02:00:00+00:00,14.32,-11.42,-11.42
2020-11-16 02:15:00+00:00,14.33,-11.34,-11.34
2020-11-16 02:30:00+00:00,14.32,-40.0,-40.0
2020-11-16 02:45:00+00:00,14.33,-29.11,-29.11
2020-11-16 03:00:00+00:00,14.32,-24.76,-24.76
2020-11-16 03:15:00+00:00,14.32,-40.0,-40.0
2020-11-16 03:30:00+00:00,29.24,-25.36,-25.36
2020-11-16 03:45:00+00:00,29.26,-29.14,-29.14
2020-11-16 04:00:00+00:00,30.45,-80.14,-80.14
2020-11-16 04:15:00+00:00,29.26,-18.98,-18.98
2020-11-16 04:30:00+00:00,29.2,11.35,11.35
2020-11-16 04:45:00+00:00,29.24,22.12,22.12
2020-11-16 05:00:00+00:00,29.26,-11.98,-11.98
2020-11-16 05:15:00+00:00,29.22,-16.64,-16.64
2020-11-16 05:30:00+00:00,31.52,1.66,1.66
2020-11-16 05:45:00+00:00,31.52,28.54,28.54
2020-11-16 06:00:00+00:00,31.82,26.1,26.1
2020-11-16 06:15:00+00:00,31.82,37.85,37.85
2020-11-16 06:30:00+00:00,31.77,98.92,98.92
2020-11-16 06:45:00+00:00,30.44,163.95,163.95
2020-11-16 07:00:00+00:00,31.82,341.43,341.43
2020-11-16 07:15:00+00:00,31.82,23.89,23.89
2020-11-16 07:30:00+00:00,31.82,31.39,31.39
2020-11-16 07:45:00+00:00,32.17,31.82,31.82
2020-11-16 08:00:00+00:00,32.65,32.17,32.17
2020-11-16 08:15:00+00:00,26.7,32.65,32.65
2020-11-16 08:30:00+00:00,26.64,26.7,26.7
2020-11-16 08:45:00+00:00,32.02,31.27,31.27
2020-11-16 09:00:00+00:00,31.92,8.13,8.13
2020-11-16 09:15:00+00:00,33.02,43.91,26.92
2020-11-16 09:30:00+00:00,33.01,34.87,34.87
2020-11-16 09:45:00+00:00,33.0,39.64,39.64
2020-11-16 10:00:00+00:00,32.87,85.31,85.31
2020-11-16 10:15:00+00:00,32.87,257.16,257.16
2020-11-16 10:30:00+00:00,32.88,257.16,257.16
2020-11-16 10:45:00+00:00,32.75,192.33,192.33
2020-11-16 11:00:00+00:00,32.98,257.16,257.16
2020-11-16 11:15:00+00:00,32.98,257.16,257.16
2020-11-16 11:30:00+00:00,33.02,61.07,61.07
2020-11-16 11:45:00+00:00,33.0,61.06,61.06
2020-11-16 12:00:00+00:00,32.91,137.59,137.59
2020-11-16 12:15:00+00:00,32.91,26.17,26.17
2020-11-16 12:30:00+00:00,32.92,32.34,32.34
2020-11-16 12:45:00+00:00,32.91,39.48,39.48
2020-11-16 13:00:00+00:00,33.71,41.68,41.68
2020-11-16 13:15:00+00:00,33.16,30.64,30.64
2020-11-16 13:30:00+00:00,33.13,33.16,33.16
2020-11-16 13:45:00+00:00,33.09,40.11,40.11
2020-11-16 14:00:00+00:00,33.71,48.02,48.02
2020-11-16 14:15:00+00:00,33.24,38.0,21.34
2020-11-16 14:30:00+00:00,29.25,33.24,33.24
2020-11-16 14:45:00+00:00,33.16,80.8,80.8
2020-11-16 15:00:00+00:00,29.25,257.16,257.16
2020-11-16 15:15:00+00:00,29.25,20.11,20.11
2020-11-16 15:30:00+00:00,32.25,45.7,45.7
2020-11-16 15:45:00+00:00,33.25,257.16,257.16
2020-11-16 16:00:00+00:00,33.55,257.16,257.16
2020-11-16 16:15:00+00:00,33.53,55.79,29.53
2020-11-16 16:30:00+00:00,29.75,257.16,257.16
2020-11-16 16:45:00+00:00,29.75,257.16,257.16
2020-11-16 17:00:00+00:00,29.76,38.5,38.5
2020-11-16 17:15:00+00:00,29.76,43.27,43.27
2020-11-16 17:30:00+00:00,33.72,29.83,29.83
2020-11-16 17:45:00+00:00,33.71,27.91,27.91
2020-11-16 18:00:00+00:00,16.75,26.89,26.89
2020-11-16 18:15:00+00:00,33.25,39.74,39.74
2020-11-16 18:30:00+00:00,33.25,33.34,7.0
2020-11-16 18:45:00+00:00,33.25,-9.38,-9.38
2020-11-16 19:00:00+00:00,31.76,3.93,3.93
2020-11-16 19:15:00+00:00,33.49,39.89,39.89
2020-11-16 19:30:00+00:00,31.75,-40.57,-40.57
2020-11-16 19:45:00+00:00,31.75,-56.41,-56.41
2020-11-16 20:00:00+00:00,32.84,7.0,7.0
2020-11-16 20:15:00+00:00,16.75,41.52,13.81
2020-11-16 20:30:00+00:00,16.75,37.77,37.77
2020-11-16 20:45:00+00:00,16.76,10.2,10.2
2020-11-16 21:00:00+00:00,16.76,13.0,13.0
2020-11-16 21:15:00+00:00,16.76,210.58,13.82
2020-11-16 21:30:00+00:00,16.76,40.41,26.17
2020-11-16 21:45:00+00:00,16.76,-4.73,-4.73
2020-11-16 22:00:00+00:00,16.73,-5.55,-5.55
2020-11-16 22:15:00+00:00,16.7,38.2,11.17
2020-11-16 22:30:00+00:00,16.76,-36.18,-36.18
2020-11-16 22:45:00+00:00,16.76,-10.22,-10.22
2020-11-16 23:00:00+00:00,30.26,-115.1,-115.1
2020-11-16 23:15:00+00:00,29.37,109.28,-137.95
2020-11-16 23:30:00+00:00,29.41,26.61,26.61
2020-11-16 23:45:00+00:00,14.66,20.58,20.58
2020-11-17 00:00:00+00:00,16.33,22.13,22.13
2020-11-17 00:15:00+00:00,16.37,-44.72,-44.72
2020-11-17 00:30:00+00:00,14.66,18.99,18.99
2020-11-17 00:45:00+00:00,14.66,-10.68,-10.68
2020-11-17 01:00:00+00:00,14.66,-11.47,-11.47
2020-11-17 01:15:00+00:00,28.96,-22.09,-22.09
2020-11-17 01:30:00+00:00,14.66,18.61,18.61
2020-11-17 01:45:00+00:00,14.66,5.0,5.0
2020-11-17 02:00:00+00:00,14.66,-15.73,-15.73
2020-11-17 02:15:00+00:00,14.66,22.61,22.61
2020-11-17 02:30:00+00:00,14.66,19.84,19.84
2020-11-17 02:45:00+00:00,14.66,3.61,3.61
2020-11-17 03:00:00+00:00,14.66,22.61,22.61
2020-11-17 03:15:00+00:00,14.66,26.61,26.61
2020-11-17 03:30:00+00:00,14.66,14.66,14.66
2020-11-17 03:45:00+00:00,14.66,14.66,14.66
2020-11-17 04:00:00+00:00,14.66,14.66,14.66
2020-11-17 04:15:00+00:00,14.66,-43.95,-43.95
2020-11-17 04:30:00+00:00,31.2,13.15,13.15
2020-11-17 04:45:00+00:00,16.26,26.61,26.61
2020-11-17 05:00:00+00:00,30.96,26.61,26.61
2020-11-17 05:15:00+00:00,30.96,29.16,29.16
2020-11-17 05:30:00+00:00,30.92,6.67,6.67
2020-11-17 05:45:00+00:00,30.9,31.32,31.32
2020-11-17 06:00:00+00:00,35.05,31.84,31.84
2020-11-17 06:15:00+00:00,35.06,52.22,52.22
2020-11-17 06:30:00+00:00,32.83,37.22,31.2
2020-11-17 06:45:00+00:00,32.8,108.69,108.69
2020-11-17 07:00:00+00:00,35.05,257.48,257.48
2020-11-17 07:15:00+00:00,35.06,20.31,20.31
2020-11-17 07:30:00+00:00,35.05,29.31,29.31
2020-11-17 07:45:00+00:00,32.96,30.51,30.51
2020-11-17 08:00:00+00:00,32.9,29.99,29.99
2020-11-17 08:15:00+00:00,32.89,18.61,18.61
2020-11-17 08:30:00+00:00,32.9,24.98,24.98
2020-11-17 08:45:00+00:00,32.9,25.52,25.52
2020-11-17 09:00:00+00:00,32.75,32.29,22.61
2020-11-17 09:15:00+00:00,32.76,36.97,26.61
2020-11-17 09:30:00+00:00,32.75,22.61,22.61
2020-11-17 09:45:00+00:00,32.75,26.46,26.46
2020-11-17 10:00:00+00:00,32.81,22.61,22.61
2020-11-17 10:15:00+00:00,32.82,33.93,26.61
2020-11-17 10:30:00+00:00,32.78,32.82,32.82
2020-11-17 10:45:00+00:00,32.8,32.78,32.78
2020-11-17 11:00:00+00:00,32.78,36.78,36.78
2020-11-17 11:15:00+00:00,34.5,56.77,56.77
2020-11-17 11:30:00+00:00,29.26,44.55,44.55
2020-11-17 11:45:00+00:00,32.73,44.0,44.0
2020-11-17 12:00:00+00:00,31.76,38.49,38.49
2020-11-17 12:15:00+00:00,31.76,31.76,31.76
2020-11-17 12:30:00+00:00,29.26,31.76,31.76
2020-11-17 12:45:00+00:00,32.68,29.26,29.26
